AlignmentType,ExpID1,ExpID2,ConsensusLength,BasePairGap,BasePairMismatch,AlignmentScore
local-global,JVN12,JVN25,709,180,10,541.610717773438
local-global,JVN12,JVN26,655,0,14,584.543701171875
local-global,JVN12,JVN27,655,0,4,1628.71142578125
local-global,JVN12,JVN28,545,5,14,1235.37463378906
local-global,JVN12,JVN30,897,242,78,-373.799499511719
local-global,JVN12,JVN31,573,23,94,419.656219482422
local-global,JVN12,JVN33,666,23,106,464.951751708984
local-global,JVN12,JVN34,442,1,10,1031.74560546875
local-global,JVN12,JVN35,891,236,79,85.9437026977539
local-global,JVN12,JVN36,440,0,10,1043.1787109375
local-global,JVN12,JVN37,789,134,80,484.841522216797
local-global,JVN12,JVN38,241,0,83,67.3753814697266
local-global,JVN12,JVN39,667,23,107,450.901062011719
local-global,JVN12,JVN40,657,2,13,1487.4140625
local-global,JVN12,JVN41,659,5,9,1553.05847167969
local-global,JVN12,JVN42,655,0,9,902.931884765625
local-global,JVN12,JVN44,669,25,106,83.5185699462891
local-global,JVN12,JVN46,890,235,79,-212.056335449219
local-global,JVN13,JVN14,767,240,64,-1280.89465332031
local-global,JVN13,JVN15,525,0,0,998.419921875
local-global,JVN13,JVN16,527,0,4,328.852508544922
local-global,JVN13,JVN17,527,0,2,-16.577880859375
local-global,JVN13,JVN18,526,0,8,1063.36474609375
local-global,JVN13,JVN19,526,0,0,256.401733398438
local-global,JVN13,JVN20,527,0,63,-210.238265991211
local-global,JVN13,JVN21,527,0,10,566.482971191406
local-global,JVN13,JVN22,533,6,0,494.037078857422
local-global,JVN13,JVN23,527,0,62,-348.302886962891
local-global,JVN13,JVN24,533,6,0,0.383005023002625
local-global,JVN13,JVN25,709,184,8,532.578002929688
local-global,JVN13,JVN26,527,0,10,-522.427001953125
local-global,JVN13,JVN27,531,4,8,441.334991455078
local-global,JVN13,JVN28,537,10,0,952.383056640625
local-global,JVN13,JVN30,527,0,62,-1320.3037109375
local-global,JVN13,JVN31,566,48,84,100.542098999023
local-global,JVN13,JVN33,677,159,79,-216.054336547852
local-global,JVN13,JVN34,442,1,1,993.620727539063
local-global,JVN13,JVN35,767,240,65,-767.359741210938
local-global,JVN13,JVN36,440,0,1,1005.31707763672
local-global,JVN13,JVN37,527,0,64,-450.856201171875
local-global,JVN13,JVN38,241,0,82,77.2552795410156
local-global,JVN13,JVN39,677,159,79,-228.054428100586
local-global,JVN13,JVN40,533,6,0,478.037048339844
local-global,JVN13,JVN41,527,0,3,633.150329589844
local-global,JVN13,JVN42,527,0,3,-166.849792480469
local-global,JVN13,JVN44,677,157,87,-741.140441894531
local-global,JVN13,JVN46,527,0,64,-1146.85546875
local-global,JVN14,JVN15,533,1,67,655.744018554688
local-global,JVN14,JVN16,736,1,87,1122.81787109375
local-global,JVN14,JVN17,860,0,102,1492.83483886719
local-global,JVN14,JVN18,544,0,72,775.8388671875
local-global,JVN14,JVN19,722,4,85,892.901123046875
local-global,JVN14,JVN20,777,0,3,1968.45971679688
local-global,JVN14,JVN21,699,3,86,1145.51440429688
local-global,JVN14,JVN22,703,2,88,1012.93475341797
local-global,JVN14,JVN23,784,0,2,1789.49743652344
local-global,JVN14,JVN24,779,2,94,952.154602050781
local-global,JVN14,JVN25,711,4,86,1152.19458007813
local-global,JVN14,JVN26,897,5,101,1147.00805664063
local-global,JVN14,JVN27,657,0,82,833.263916015625
local-global,JVN14,JVN28,545,1,67,683.387329101563
local-global,JVN14,JVN30,1013,0,3,2232.75073242188
local-global,JVN14,JVN31,566,9,99,375.876495361328
local-global,JVN14,JVN33,681,11,113,641.931274414063
local-global,JVN14,JVN34,442,1,59,609.493408203125
local-global,JVN14,JVN35,937,0,3,2586.72900390625
local-global,JVN14,JVN36,440,0,59,620.926635742188
local-global,JVN14,JVN37,835,0,1,2134.56005859375
local-global,JVN14,JVN38,241,0,87,27.8558197021484
local-global,JVN14,JVN39,684,11,114,641.014343261719
local-global,JVN14,JVN40,707,2,88,1023.20135498047
local-global,JVN14,JVN41,661,1,80,990.639038085938
local-global,JVN14,JVN42,863,4,101,1278.44262695313
local-global,JVN14,JVN44,773,13,117,648.194702148438
local-global,JVN14,JVN46,1007,0,2,2549.40649414063
local-global,JVN15,JVN16,526,0,4,332.548736572266
local-global,JVN15,JVN17,533,0,2,22.8223876953125
local-global,JVN15,JVN18,533,0,11,1072.60327148438
local-global,JVN15,JVN19,533,0,0,288.274047851563
local-global,JVN15,JVN20,540,12,63,-203.671447753906
local-global,JVN15,JVN21,526,0,10,569.916259765625
local-global,JVN15,JVN22,702,171,0,529.251708984375
local-global,JVN15,JVN23,542,12,63,-337.687652587891
local-global,JVN15,JVN24,783,252,0,34.3100662231445
local-global,JVN15,JVN25,654,121,8,575.111389160156
local-global,JVN15,JVN26,654,121,10,-496.536499023438
local-global,JVN15,JVN27,529,0,9,455.417449951172
local-global,JVN15,JVN28,533,0,0,998.273559570313
local-global,JVN15,JVN30,771,238,63,-1300.77746582031
local-global,JVN15,JVN31,569,48,85,120.606330871582
local-global,JVN15,JVN33,684,165,80,-198.046325683594
local-global,JVN15,JVN34,440,1,1,971.013671875
local-global,JVN15,JVN35,737,204,66,-745.505249023438
local-global,JVN15,JVN36,440,0,1,1005.31707763672
local-global,JVN15,JVN37,654,121,65,-430.073364257813
local-global,JVN15,JVN38,241,0,82,77.2552795410156
local-global,JVN15,JVN39,687,168,81,-218.342208862305
local-global,JVN15,JVN40,706,175,0,513.251708984375
local-global,JVN15,JVN41,533,0,3,680.97216796875
local-global,JVN15,JVN42,654,121,3,-139.027740478516
local-global,JVN15,JVN44,774,253,89,-730.920776367188
local-global,JVN15,JVN46,737,204,65,-1126.07250976563
local-global,JVN16,JVN17,860,207,8,769.109313964844
local-global,JVN16,JVN18,544,17,10,1053.07702636719
local-global,JVN16,JVN19,527,0,4,398.85205078125
local-global,JVN16,JVN20,736,1,84,964.672485351563
local-global,JVN16,JVN21,697,0,15,1659.720703125
local-global,JVN16,JVN22,697,0,6,1707.2763671875
local-global,JVN16,JVN23,752,17,85,928.055236816406
local-global,JVN16,JVN24,735,0,9,1406.54248046875
local-global,JVN16,JVN25,526,0,4,573.613525390625
local-global,JVN16,JVN26,697,0,16,674.933349609375
local-global,JVN16,JVN27,654,0,6,1434.83178710938
local-global,JVN16,JVN28,538,0,6,1151.60119628906
local-global,JVN16,JVN30,981,246,86,-52.5621948242188
local-global,JVN16,JVN31,571,23,95,274.325744628906
local-global,JVN16,JVN33,685,24,113,371.319458007813
local-global,JVN16,JVN34,442,1,3,977.029541015625
local-global,JVN16,JVN35,698,1,86,200.302978515625
local-global,JVN16,JVN36,440,0,3,988.725891113281
local-global,JVN16,JVN37,835,138,87,599.422912597656
local-global,JVN16,JVN38,241,0,82,77.2552795410156
local-global,JVN16,JVN39,687,24,113,371.926818847656
local-global,JVN16,JVN40,701,0,6,1717.54296875
local-global,JVN16,JVN41,654,0,1,1460.31079101563
local-global,JVN16,JVN42,861,207,1,831.996398925781
local-global,JVN16,JVN44,776,54,119,308.069458007813
local-global,JVN16,JVN46,977,242,87,151.40934753418
local-global,JVN17,JVN18,544,0,12,1292.87536621094
local-global,JVN17,JVN19,720,0,4,1813.54333496094
local-global,JVN17,JVN20,667,0,78,717.671081542969
local-global,JVN17,JVN21,653,0,17,1484.31518554688
local-global,JVN17,JVN22,658,0,6,1595.94262695313
local-global,JVN17,JVN23,669,0,79,694.368530273438
local-global,JVN17,JVN24,658,0,2,1161.65808105469
local-global,JVN17,JVN25,709,0,14,1699.1376953125
local-global,JVN17,JVN26,850,0,22,1806.10217285156
local-global,JVN17,JVN27,656,0,15,1540.48852539063
local-global,JVN17,JVN28,545,0,2,1381.61413574219
local-global,JVN17,JVN30,898,38,99,831.484375
local-global,JVN17,JVN31,573,23,96,422.42138671875
local-global,JVN17,JVN33,667,23,108,474.283538818359
local-global,JVN17,JVN34,442,1,1,1109.29992675781
local-global,JVN17,JVN35,892,33,101,1309.95080566406
local-global,JVN17,JVN36,440,0,1,1120.73327636719
local-global,JVN17,JVN37,790,0,98,1273.52221679688
local-global,JVN17,JVN38,241,0,82,77.2552795410156
local-global,JVN17,JVN39,668,23,109,460.23291015625
local-global,JVN17,JVN40,658,0,6,1579.94287109375
local-global,JVN17,JVN41,660,0,7,1619.69348144531
local-global,JVN17,JVN42,860,0,16,2242.52856445313
local-global,JVN17,JVN44,670,25,107,101.467796325684
local-global,JVN17,JVN46,894,34,102,1019.84088134766
local-global,JVN18,JVN19,544,0,11,447.944213867188
local-global,JVN18,JVN20,541,0,69,-160.00862121582
local-global,JVN18,JVN21,527,0,11,567.865600585938
local-global,JVN18,JVN22,532,0,10,589.316650390625
local-global,JVN18,JVN23,543,0,70,-183.492431640625
local-global,JVN18,JVN24,532,0,10,128.594177246094
local-global,JVN18,JVN25,543,0,18,564.60546875
local-global,JVN18,JVN26,724,180,11,-258.052978515625
local-global,JVN18,JVN27,530,0,14,586.809753417969
local-global,JVN18,JVN28,534,0,11,1084.90649414063
local-global,JVN18,JVN30,772,228,64,-1137.22143554688
local-global,JVN18,JVN31,571,52,81,255.658645629883
local-global,JVN18,JVN33,684,165,79,-189.750381469727
local-global,JVN18,JVN34,441,1,8,919.247863769531
local-global,JVN18,JVN35,766,223,65,-688.733764648438
local-global,JVN18,JVN36,440,0,8,947.247680664062
local-global,JVN18,JVN37,664,121,66,-289.614318847656
local-global,JVN18,JVN38,241,0,83,67.375373840332
local-global,JVN18,JVN39,637,116,80,-207.438903808594
local-global,JVN18,JVN40,532,0,10,573.316650390625
local-global,JVN18,JVN41,534,0,12,612.615356445313
local-global,JVN18,JVN42,734,190,15,-20.9698486328125
local-global,JVN18,JVN44,682,161,83,-588.337646484375
local-global,JVN18,JVN46,768,224,66,-978.822570800781
local-global,JVN19,JVN20,542,2,68,-181.957901000977
local-global,JVN19,JVN21,527,0,10,576.482971191406
local-global,JVN19,JVN22,532,0,0,535.555297851563
local-global,JVN19,JVN23,544,2,67,-309.226165771484
local-global,JVN19,JVN24,532,0,0,40.2917671203613
local-global,JVN19,JVN25,709,0,18,1664.66845703125
local-global,JVN19,JVN26,724,4,18,569.002563476563
local-global,JVN19,JVN27,530,0,9,461.399200439453
local-global,JVN19,JVN28,534,0,0,1004.25531005859
local-global,JVN19,JVN30,774,56,82,-330.21484375
local-global,JVN19,JVN31,569,48,85,120.606330871582
local-global,JVN19,JVN33,684,165,80,-198.046325683594
local-global,JVN19,JVN34,441,1,1,977.317260742188
local-global,JVN19,JVN35,722,4,87,285.992523193359
local-global,JVN19,JVN36,440,0,1,1005.31707763672
local-global,JVN19,JVN37,666,4,83,233.919403076172
local-global,JVN19,JVN38,241,0,82,77.2552795410156
local-global,JVN19,JVN39,579,58,81,-215.734817504883
local-global,JVN19,JVN40,532,0,0,519.555297851563
local-global,JVN19,JVN41,534,0,3,687.275817871094
local-global,JVN19,JVN42,720,0,9,999.981811523437
local-global,JVN19,JVN44,571,48,89,-728.957275390625
local-global,JVN19,JVN46,770,52,86,-130.19612121582
local-global,JVN20,JVN21,699,3,85,1154.39453125
local-global,JVN20,JVN22,703,2,87,1154.57885742188
local-global,JVN20,JVN23,777,0,1,1937.69506835938
local-global,JVN20,JVN24,768,2,88,1105.7685546875
local-global,JVN20,JVN25,642,102,70,178.498870849609
local-global,JVN20,JVN26,895,185,85,329.886444091797
local-global,JVN20,JVN27,657,0,81,988.321472167969
local-global,JVN20,JVN28,545,1,66,813.543273925781
local-global,JVN20,JVN30,777,0,2,957.079223632813
local-global,JVN20,JVN31,566,9,100,481.918731689453
local-global,JVN20,JVN33,681,11,114,633.313842773438
local-global,JVN20,JVN34,442,1,57,626.728149414063
local-global,JVN20,JVN35,712,0,2,1058.06994628906
local-global,JVN20,JVN36,440,0,57,638.161560058594
local-global,JVN20,JVN37,712,0,3,1457.18969726563
local-global,JVN20,JVN38,241,0,85,47.6156120300293
local-global,JVN20,JVN39,684,11,115,632.396728515625
local-global,JVN20,JVN40,707,2,87,1165.73522949219
local-global,JVN20,JVN41,661,1,77,1016.49060058594
local-global,JVN20,JVN42,861,194,78,371.67236328125
local-global,JVN20,JVN44,773,13,118,801.849670410156
local-global,JVN20,JVN46,777,0,3,1192.47924804688
local-global,JVN21,JVN22,697,0,17,1612.48669433594
local-global,JVN21,JVN23,715,19,84,799.275268554688
local-global,JVN21,JVN24,697,0,20,1252.64392089844
local-global,JVN21,JVN25,526,0,14,600.742309570313
local-global,JVN21,JVN26,894,197,9,913.424987792969
local-global,JVN21,JVN27,654,0,7,1596.29309082031
local-global,JVN21,JVN28,538,0,12,1239.47619628906
local-global,JVN21,JVN30,699,3,85,-181.606140136719
local-global,JVN21,JVN31,572,25,94,405.956085205078
local-global,JVN21,JVN33,686,26,110,544.116088867188
local-global,JVN21,JVN34,442,1,11,1023.12854003906
local-global,JVN21,JVN35,699,3,87,285.37060546875
local-global,JVN21,JVN36,440,0,11,1034.5615234375
local-global,JVN21,JVN37,836,140,86,702.473205566406
local-global,JVN21,JVN38,241,0,86,37.735710144043
local-global,JVN21,JVN39,688,26,110,545.249450683594
local-global,JVN21,JVN40,697,0,17,1586.48742675781
local-global,JVN21,JVN41,654,0,10,1554.44104003906
local-global,JVN21,JVN42,861,207,10,897.262512207031
local-global,JVN21,JVN44,712,28,111,275.100372314453
local-global,JVN21,JVN46,699,3,86,-3.52191162109375
local-global,JVN22,JVN23,714,13,85,704.786499023438
local-global,JVN22,JVN24,702,0,4,1249.9970703125
local-global,JVN22,JVN25,709,178,8,677.968933105469
local-global,JVN22,JVN26,808,106,14,713.043579101563
local-global,JVN22,JVN27,657,0,10,1430.55969238281
local-global,JVN22,JVN28,543,0,2,1216.30310058594
local-global,JVN22,JVN30,943,242,84,-268.596435546875
local-global,JVN22,JVN31,573,23,96,308.637512207031
local-global,JVN22,JVN33,690,30,109,534.733581542969
local-global,JVN22,JVN34,442,1,1,1109.29992675781
local-global,JVN22,JVN35,937,235,87,331.259338378906
local-global,JVN22,JVN36,440,0,1,1120.73327636719
local-global,JVN22,JVN37,835,134,86,625.459594726563
local-global,JVN22,JVN38,241,0,82,77.2552795410156
local-global,JVN22,JVN39,693,30,110,533.816284179688
local-global,JVN22,JVN40,702,0,0,1591.18432617188
local-global,JVN22,JVN41,659,0,4,1638.97814941406
local-global,JVN22,JVN42,783,124,4,828.978149414063
local-global,JVN22,JVN44,716,30,116,118.024108886719
local-global,JVN22,JVN46,939,238,86,-80.539924621582
local-global,JVN23,JVN24,784,17,87,947.188415527344
local-global,JVN23,JVN25,543,2,70,181.2880859375
local-global,JVN23,JVN26,895,185,84,178.766525268555
local-global,JVN23,JVN27,657,0,80,849.855224609375
local-global,JVN23,JVN28,545,1,65,699.978515625
local-global,JVN23,JVN30,784,0,1,805.792358398437
local-global,JVN23,JVN31,566,9,99,375.876434326172
local-global,JVN23,JVN33,681,11,113,641.931213378906
local-global,JVN23,JVN34,442,1,57,626.728149414063
local-global,JVN23,JVN35,714,0,3,1062.76782226563
local-global,JVN23,JVN36,440,0,57,638.161560058594
local-global,JVN23,JVN37,835,121,2,1321.37805175781
local-global,JVN23,JVN38,241,0,85,47.6156120300293
local-global,JVN23,JVN39,684,11,114,641.014099121094
local-global,JVN23,JVN40,707,2,86,1040.43530273438
local-global,JVN23,JVN41,661,1,78,1007.87353515625
local-global,JVN23,JVN42,861,191,78,263.540435791016
local-global,JVN23,JVN44,773,13,117,648.194702148438
local-global,JVN23,JVN46,1009,225,2,1085.04357910156
local-global,JVN24,JVN25,709,178,8,561.978088378906
local-global,JVN24,JVN26,826,124,17,469.218688964844
local-global,JVN24,JVN27,657,0,13,1199.56274414063
local-global,JVN24,JVN28,543,0,0,1058.09252929688
local-global,JVN24,JVN30,1027,247,91,13.9526672363281
local-global,JVN24,JVN31,571,19,99,187.705627441406
local-global,JVN24,JVN33,687,24,113,413.926788330078
local-global,JVN24,JVN34,442,1,1,993.620727539063
local-global,JVN24,JVN35,937,235,83,250.889083862305
local-global,JVN24,JVN36,440,0,1,1005.31707763672
local-global,JVN24,JVN37,835,134,82,526.63818359375
local-global,JVN24,JVN38,241,0,82,77.2552795410156
local-global,JVN24,JVN39,690,24,114,412.542144775391
local-global,JVN24,JVN40,706,0,4,1593.21643066406
local-global,JVN24,JVN41,659,0,7,1442.05432128906
local-global,JVN24,JVN42,754,95,7,632.054321289063
local-global,JVN24,JVN44,775,18,134,312.127044677734
local-global,JVN24,JVN46,1009,239,88,222.034057617187
local-global,JVN25,JVN26,709,0,24,852.981018066406
local-global,JVN25,JVN27,529,0,10,749.616394042969
local-global,JVN25,JVN28,533,0,12,1206.64318847656
local-global,JVN25,JVN30,711,4,84,-122.043060302734
local-global,JVN25,JVN31,570,50,87,314.976806640625
local-global,JVN25,JVN33,683,163,87,-137.023345947266
local-global,JVN25,JVN34,440,1,6,1043.08117675781
local-global,JVN25,JVN35,767,60,86,337.276672363281
local-global,JVN25,JVN36,440,0,6,1077.64733886719
local-global,JVN25,JVN37,665,4,85,443.218719482422
local-global,JVN25,JVN38,241,0,82,77.2552795410156
local-global,JVN25,JVN39,686,166,88,-157.640884399414
local-global,JVN25,JVN40,531,0,10,682.212158203125
local-global,JVN25,JVN41,533,0,9,768.500793457031
local-global,JVN25,JVN42,709,0,10,1260.66882324219
local-global,JVN25,JVN44,775,255,91,-539.490844726563
local-global,JVN25,JVN46,711,4,87,40.1744079589844
local-global,JVN26,JVN27,657,0,10,1223.20642089844
local-global,JVN26,JVN28,545,2,13,955.637512207031
local-global,JVN26,JVN30,945,53,100,607.307556152344
local-global,JVN26,JVN31,572,21,95,189.248077392578
local-global,JVN26,JVN33,688,26,108,425.101593017578
local-global,JVN26,JVN34,442,1,11,910.664367675781
local-global,JVN26,JVN35,897,5,103,1325.20593261719
local-global,JVN26,JVN36,440,0,11,922.360717773438
local-global,JVN26,JVN37,837,5,98,1220.99255371094
local-global,JVN26,JVN38,241,0,86,37.735710144043
local-global,JVN26,JVN39,691,26,109,423.716918945313
local-global,JVN26,JVN40,702,0,16,1458.45166015625
local-global,JVN26,JVN41,661,2,14,1383.98388671875
local-global,JVN26,JVN42,861,10,22,1727.93017578125
local-global,JVN26,JVN44,714,26,116,-14.7540588378906
local-global,JVN26,JVN46,941,49,102,864.5322265625
local-global,JVN27,JVN28,545,5,10,961.335327148437
local-global,JVN27,JVN30,1027,371,78,-639.849975585938
local-global,JVN27,JVN31,573,23,94,167.147521972656
local-global,JVN27,JVN33,686,42,106,336.226440429688
local-global,JVN27,JVN34,442,1,8,935.551391601562
local-global,JVN27,JVN35,937,281,81,-33.6472854614258
local-global,JVN27,JVN36,440,0,8,947.247741699219
local-global,JVN27,JVN37,835,179,80,258.371551513672
local-global,JVN27,JVN38,241,0,83,67.3753967285156
local-global,JVN27,JVN39,689,43,107,328.538116455078
local-global,JVN27,JVN40,659,2,9,1222.8525390625
local-global,JVN27,JVN41,661,5,7,1423.14343261719
local-global,JVN27,JVN42,657,0,5,646.038696289063
local-global,JVN27,JVN44,779,134,106,-203.161437988281
local-global,JVN27,JVN46,1006,349,79,-432.444519042969
local-global,JVN28,JVN30,783,238,63,-1225.13244628906
local-global,JVN28,JVN31,569,36,92,137.220108032227
local-global,JVN28,JVN33,684,154,82,-165.296646118164
local-global,JVN28,JVN34,442,1,1,993.620727539063
local-global,JVN28,JVN35,749,204,66,-664.036560058594
local-global,JVN28,JVN36,440,0,1,1005.31707763672
local-global,JVN28,JVN37,666,121,65,-351.272674560547
local-global,JVN28,JVN38,241,0,82,77.2552795410156
local-global,JVN28,JVN39,687,156,84,-177.584564208984
local-global,JVN28,JVN40,543,0,2,572.304138183594
local-global,JVN28,JVN41,545,0,5,740.024291992188
local-global,JVN28,JVN42,666,121,5,-79.9755554199219
local-global,JVN28,JVN44,617,83,93,-694.682189941406
local-global,JVN28,JVN46,749,204,65,-1047.2724609375
local-global,JVN30,JVN31,566,9,99,375.876434326172
local-global,JVN30,JVN33,681,11,114,633.313781738281
local-global,JVN30,JVN34,442,1,57,626.728149414063
local-global,JVN30,JVN35,937,0,6,2560.08813476563
local-global,JVN30,JVN36,440,0,57,638.161560058594
local-global,JVN30,JVN37,835,0,4,2108.70825195313
local-global,JVN30,JVN38,241,0,85,47.6156120300293
local-global,JVN30,JVN39,684,11,115,632.396545410156
local-global,JVN30,JVN40,707,2,86,1040.43530273438
local-global,JVN30,JVN41,661,1,78,1007.87353515625
local-global,JVN30,JVN42,863,4,99,1295.67663574219
local-global,JVN30,JVN44,773,13,117,648.194702148438
local-global,JVN30,JVN46,1009,0,5,2546.68798828125
local-global,JVN31,JVN33,562,0,0,832.664123535156
local-global,JVN31,JVN34,452,18,69,305.394287109375
local-global,JVN31,JVN35,908,348,95,-903.728637695312
