Community,Replicate,Metric,HierarchyScore
W14,294,h2,0.5
W14,295,h1,NA
W14,295,h2,0.5
W14,296,h1,NA
W14,296,h2,0.5
W14,297,h1,NA
W14,297,h2,0.5
W14,298,h1,NA
W14,298,h2,0.5
W14,299,h1,NA
W14,299,h2,0.5
W14,300,h1,NA
W14,300,h2,0.5
W14,301,h1,NA
W14,301,h2,0.5
W14,302,h1,NA
W14,302,h2,0.5
W14,303,h1,NA
W14,303,h2,0.5
W14,304,h1,NA
W14,304,h2,0.5
W14,305,h1,NA
W14,305,h2,0.5
W14,306,h1,NA
W14,306,h2,0.5
W14,307,h1,NA
W14,307,h2,0.5
W14,308,h1,NA
W14,308,h2,0.5
W14,309,h1,NA
W14,309,h2,0.5
W14,310,h1,NA
W14,310,h2,0.5
W14,311,h1,NA
W14,311,h2,0.5
W14,312,h1,NA
W14,312,h2,0.5
W14,313,h1,NA
W14,313,h2,0.5
W14,314,h1,NA
W14,314,h2,0.5
W14,315,h1,NA
W14,315,h2,0.5
W14,316,h1,NA
W14,316,h2,0.5
W14,317,h1,NA
W14,317,h2,0.5
W14,318,h1,NA
W14,318,h2,0.5
W14,319,h1,NA
W14,319,h2,0.5
W14,320,h1,NA
W14,320,h2,0.5
W14,321,h1,NA
W14,321,h2,0.5
W14,322,h1,NA
W14,322,h2,0.5
W14,323,h1,NA
W14,323,h2,0.5
W14,324,h1,NA
W14,324,h2,0.5
W14,325,h1,NA
W14,325,h2,0.5
W14,326,h1,NA
W14,326,h2,0.5
W14,327,h1,NA
W14,327,h2,0.5
W14,328,h1,NA
W14,328,h2,0.5
W14,329,h1,NA
W14,329,h2,0.5
W14,330,h1,NA
W14,330,h2,0.5
W14,331,h1,NA
W14,331,h2,0.5
W14,332,h1,NA
W14,332,h2,0.5
W14,333,h1,NA
W14,333,h2,0.5
W14,334,h1,NA
W14,334,h2,0.5
W14,335,h1,NA
W14,335,h2,0.5
W14,336,h1,NA
W14,336,h2,0.5
W14,337,h1,NA
W14,337,h2,0.5
W14,338,h1,NA
W14,338,h2,0.5
W14,339,h1,NA
W14,339,h2,0.5
W14,340,h1,NA
W14,340,h2,0.5
W14,341,h1,NA
W14,341,h2,0.5
W14,342,h1,NA
W14,342,h2,0.5
W14,343,h1,NA
W14,343,h2,0.5
W14,344,h1,NA
W14,344,h2,0.5
W14,345,h1,NA
W14,345,h2,0.5
W14,346,h1,NA
W14,346,h2,0.5
W14,347,h1,NA
W14,347,h2,0.5
W14,348,h1,NA
W14,348,h2,0.5
W14,349,h1,NA
W14,349,h2,0.5
W14,350,h1,NA
W14,350,h2,0.5
W14,351,h1,NA
W14,351,h2,0.5
W14,352,h1,NA
W14,352,h2,0.5
W14,353,h1,NA
W14,353,h2,0.5
W14,354,h1,NA
W14,354,h2,0.5
W14,355,h1,NA
W14,355,h2,0.5
W14,356,h1,NA
W14,356,h2,0.5
W14,357,h1,NA
W14,357,h2,0.5
W14,358,h1,NA
W14,358,h2,0.5
W14,359,h1,NA
W14,359,h2,0.5
W14,360,h1,NA
W14,360,h2,0.5
W14,361,h1,NA
W14,361,h2,0.5
W14,362,h1,NA
W14,362,h2,0.5
W14,363,h1,NA
W14,363,h2,0.5
W14,364,h1,NA
W14,364,h2,0.5
W14,365,h1,NA
W14,365,h2,0.5
W14,366,h1,NA
W14,366,h2,0.5
W14,367,h1,NA
W14,367,h2,0.5
W14,368,h1,NA
W14,368,h2,0.5
W14,369,h1,NA
W14,369,h2,0.5
W14,370,h1,NA
W14,370,h2,0.5
W14,371,h1,NA
W14,371,h2,0.5
W14,372,h1,NA
W14,372,h2,0.5
W14,373,h1,NA
W14,373,h2,0.5
W14,374,h1,NA
W14,374,h2,0.5
W14,375,h1,NA
W14,375,h2,0.5
W14,376,h1,NA
W14,376,h2,0.5
W14,377,h1,NA
W14,377,h2,0.5
W14,378,h1,NA
W14,378,h2,0.5
W14,379,h1,NA
W14,379,h2,0.5
W14,380,h1,NA
W14,380,h2,0.5
W14,381,h1,NA
W14,381,h2,0.5
W14,382,h1,NA
W14,382,h2,0.5
W14,383,h1,NA
W14,383,h2,0.5
W14,384,h1,NA
W14,384,h2,0.5
W14,385,h1,NA
W14,385,h2,0.5
W14,386,h1,NA
W14,386,h2,0.5
W14,387,h1,NA
W14,387,h2,0.5
W14,388,h1,NA
W14,388,h2,0.5
W14,389,h1,NA
W14,389,h2,0.5
W14,390,h1,NA
W14,390,h2,0.5
W14,391,h1,NA
W14,391,h2,0.5
W14,392,h1,NA
W14,392,h2,0.5
W14,393,h1,NA
W14,393,h2,0.5
W14,394,h1,NA
W14,394,h2,0.5
W14,395,h1,NA
W14,395,h2,0.5
W14,396,h1,NA
W14,396,h2,0.5
W14,397,h1,NA
W14,397,h2,0.5
W14,398,h1,NA
W14,398,h2,0.5
W14,399,h1,NA
W14,399,h2,0.5
W14,400,h1,NA
W14,400,h2,0.5
W14,401,h1,NA
W14,401,h2,0.5
W14,402,h1,NA
W14,402,h2,0.5
W14,403,h1,NA
W14,403,h2,0.5
W14,404,h1,NA
W14,404,h2,0.5
W14,405,h1,NA
W14,405,h2,0.5
W14,406,h1,NA
W14,406,h2,0.5
W14,407,h1,NA
W14,407,h2,0.5
W14,408,h1,NA
W14,408,h2,0.5
W14,409,h1,NA
W14,409,h2,0.5
W14,410,h1,NA
W14,410,h2,0.5
W14,411,h1,NA
W14,411,h2,0.5
W14,412,h1,NA
W14,412,h2,0.5
W14,413,h1,NA
W14,413,h2,0.5
W14,414,h1,NA
W14,414,h2,0.5
W14,415,h1,NA
W14,415,h2,0.5
W14,416,h1,NA
W14,416,h2,0.5
W14,417,h1,NA
W14,417,h2,0.5
W14,418,h1,NA
W14,418,h2,0.5
W14,419,h1,NA
W14,419,h2,0.5
W14,420,h1,NA
W14,420,h2,0.5
W14,421,h1,NA
W14,421,h2,0.5
W14,422,h1,NA
W14,422,h2,0.5
W14,423,h1,NA
W14,423,h2,0.5
W14,424,h1,NA
W14,424,h2,0.5
W14,425,h1,NA
W14,425,h2,0.5
W14,426,h1,NA
W14,426,h2,0.5
W14,427,h1,NA
W14,427,h2,0.5
W14,428,h1,NA
W14,428,h2,0.5
W14,429,h1,NA
W14,429,h2,0.5
W14,430,h1,NA
W14,430,h2,0.5
W14,431,h1,NA
W14,431,h2,0.5
W14,432,h1,NA
W14,432,h2,0.5
W14,433,h1,NA
W14,433,h2,0.5
W14,434,h1,NA
W14,434,h2,0.5
W14,435,h1,NA
W14,435,h2,0.5
W14,436,h1,NA
W14,436,h2,0.5
W14,437,h1,NA
W14,437,h2,0.5
W14,438,h1,NA
W14,438,h2,0.5
W14,439,h1,NA
W14,439,h2,0.5
W14,440,h1,NA
W14,440,h2,0.5
W14,441,h1,NA
W14,441,h2,0.5
W14,442,h1,NA
W14,442,h2,0.5
W14,443,h1,NA
W14,443,h2,0.5
W14,444,h1,NA
W14,444,h2,0.5
W14,445,h1,NA
W14,445,h2,0.5
W14,446,h1,NA
W14,446,h2,0.5
W14,447,h1,NA
W14,447,h2,0.5
W14,448,h1,NA
W14,448,h2,0.5
W14,449,h1,NA
W14,449,h2,0.5
W14,450,h1,NA
W14,450,h2,0.5
W14,451,h1,NA
W14,451,h2,0.5
W14,452,h1,NA
W14,452,h2,0.5
W14,453,h1,NA
W14,453,h2,0.5
W14,454,h1,NA
W14,454,h2,0.5
W14,455,h1,NA
W14,455,h2,0.5
W14,456,h1,NA
W14,456,h2,0.5
W14,457,h1,NA
W14,457,h2,0.5
W14,458,h1,NA
W14,458,h2,0.5
W14,459,h1,NA
W14,459,h2,0.5
W14,460,h1,NA
W14,460,h2,0.5
W14,461,h1,NA
W14,461,h2,0.5
W14,462,h1,NA
W14,462,h2,0.5
W14,463,h1,NA
W14,463,h2,0.5
W14,464,h1,NA
W14,464,h2,0.5
W14,465,h1,NA
W14,465,h2,0.5
W14,466,h1,NA
W14,466,h2,0.5
W14,467,h1,NA
W14,467,h2,0.5
W14,468,h1,NA
W14,468,h2,0.5
W14,469,h1,NA
W14,469,h2,0.5
W14,470,h1,NA
W14,470,h2,0.5
W14,471,h1,NA
W14,471,h2,0.5
W14,472,h1,NA
W14,472,h2,0.5
W14,473,h1,NA
W14,473,h2,0.5
W14,474,h1,NA
W14,474,h2,0.5
W14,475,h1,NA
W14,475,h2,0.5
W14,476,h1,NA
W14,476,h2,0.5
W14,477,h1,NA
W14,477,h2,0.5
W14,478,h1,NA
W14,478,h2,0.5
W14,479,h1,NA
W14,479,h2,0.5
W14,480,h1,NA
W14,480,h2,0.5
W14,481,h1,NA
W14,481,h2,0.5
W14,482,h1,NA
W14,482,h2,0.5
W14,483,h1,NA
W14,483,h2,0.5
W14,484,h1,NA
W14,484,h2,0.5
W14,485,h1,NA
W14,485,h2,0.5
W14,486,h1,NA
W14,486,h2,0.5
W14,487,h1,NA
W14,487,h2,0.5
W14,488,h1,NA
W14,488,h2,0.5
W14,489,h1,NA
W14,489,h2,0.5
W14,490,h1,NA
W14,490,h2,0.5
W14,491,h1,NA
W14,491,h2,0.5
W14,492,h1,NA
W14,492,h2,0.5
W14,493,h1,NA
W14,493,h2,0.5
W14,494,h1,NA
W14,494,h2,0.5
W14,495,h1,NA
W14,495,h2,0.5
W14,496,h1,NA
W14,496,h2,0.5
W14,497,h1,NA
W14,497,h2,0.5
W14,498,h1,NA
W14,498,h2,0.5
W14,499,h1,NA
W14,499,h2,0.5
W14,500,h1,NA
W14,500,h2,0.5
W14,501,h1,NA
W14,501,h2,0.5
W14,502,h1,NA
W14,502,h2,0.5
W14,503,h1,NA
W14,503,h2,0.5
W14,504,h1,NA
W14,504,h2,0.5
W14,505,h1,NA
W14,505,h2,0.5
W14,506,h1,NA
W14,506,h2,0.5
W14,507,h1,NA
W14,507,h2,0.5
W14,508,h1,NA
W14,508,h2,0.5
W14,509,h1,NA
W14,509,h2,0.5
W14,510,h1,NA
W14,510,h2,0.5
W14,511,h1,NA
W14,511,h2,0.5
W14,512,h1,NA
W14,512,h2,0.5
W14,513,h1,NA
W14,513,h2,0.5
W14,514,h1,NA
W14,514,h2,0.5
W14,515,h1,NA
W14,515,h2,0.5
W14,516,h1,NA
W14,516,h2,0.5
W14,517,h1,NA
W14,517,h2,0.5
W14,518,h1,NA
W14,518,h2,0.5
W14,519,h1,NA
W14,519,h2,0.5
W14,520,h1,NA
W14,520,h2,0.5
W14,521,h1,NA
W14,521,h2,0.5
W14,522,h1,NA
W14,522,h2,0.5
W14,523,h1,NA
W14,523,h2,0.5
W14,524,h1,NA
W14,524,h2,0.5
W14,525,h1,NA
W14,525,h2,0.5
W14,526,h1,NA
W14,526,h2,0.5
W14,527,h1,NA
W14,527,h2,0.5
W14,528,h1,NA
W14,528,h2,0.5
W14,529,h1,NA
W14,529,h2,0.5
W14,530,h1,NA
W14,530,h2,0.5
W14,531,h1,NA
W14,531,h2,0.5
W14,532,h1,NA
W14,532,h2,0.5
W14,533,h1,NA
W14,533,h2,0.5
W14,534,h1,NA
W14,534,h2,0.5
W14,535,h1,NA
W14,535,h2,0.5
W14,536,h1,NA
W14,536,h2,0.5
W14,537,h1,NA
W14,537,h2,0.5
W14,538,h1,NA
W14,538,h2,0.5
W14,539,h1,NA
W14,539,h2,0.5
W14,540,h1,NA
W14,540,h2,0.5
W14,541,h1,NA
W14,541,h2,0.5
W14,542,h1,NA
W14,542,h2,0.5
W14,543,h1,NA
W14,543,h2,0.5
W14,544,h1,NA
W14,544,h2,0.5
W14,545,h1,NA
W14,545,h2,0.5
W14,546,h1,NA
W14,546,h2,0.5
W14,547,h1,NA
W14,547,h2,0.5
W14,548,h1,NA
W14,548,h2,0.5
W14,549,h1,NA
W14,549,h2,0.5
W14,550,h1,NA
W14,550,h2,0.5
W14,551,h1,NA
W14,551,h2,0.5
W14,552,h1,NA
W14,552,h2,0.5
W14,553,h1,NA
W14,553,h2,0.5
W14,554,h1,NA
W14,554,h2,0.5
W14,555,h1,NA
W14,555,h2,0.5
W14,556,h1,NA
W14,556,h2,0.5
W14,557,h1,NA
W14,557,h2,0.5
W14,558,h1,NA
W14,558,h2,0.5
W14,559,h1,NA
W14,559,h2,0.5
W14,560,h1,NA
W14,560,h2,0.5
W14,561,h1,NA
W14,561,h2,0.5
W14,562,h1,NA
W14,562,h2,0.5
W14,563,h1,NA
W14,563,h2,0.5
W14,564,h1,NA
W14,564,h2,0.5
W14,565,h1,NA
W14,565,h2,0.5
W14,566,h1,NA
W14,566,h2,0.5
W14,567,h1,NA
W14,567,h2,0.5
W14,568,h1,NA
W14,568,h2,0.5
W14,569,h1,NA
W14,569,h2,0.5
W14,570,h1,NA
W14,570,h2,0.5
W14,571,h1,NA
W14,571,h2,0.5
W14,572,h1,NA
W14,572,h2,0.5
W14,573,h1,NA
W14,573,h2,0.5
W14,574,h1,NA
W14,574,h2,0.5
W14,575,h1,NA
W14,575,h2,0.5
W14,576,h1,NA
W14,576,h2,0.5
W14,577,h1,NA
W14,577,h2,0.5
W14,578,h1,NA
W14,578,h2,0.5
W14,579,h1,NA
W14,579,h2,0.5
W14,580,h1,NA
W14,580,h2,0.5
W14,581,h1,NA
W14,581,h2,0.5
W14,582,h1,NA
W14,582,h2,0.5
W14,583,h1,NA
W14,583,h2,0.5
W14,584,h1,NA
W14,584,h2,0.5
W14,585,h1,NA
W14,585,h2,0.5
W14,586,h1,NA
W14,586,h2,0.5
W14,587,h1,NA
W14,587,h2,0.5
W14,588,h1,NA
W14,588,h2,0.5
W14,589,h1,NA
W14,589,h2,0.5
W14,590,h1,NA
W14,590,h2,0.5
W14,591,h1,NA
W14,591,h2,0.5
W14,592,h1,NA
W14,592,h2,0.5
W14,593,h1,NA
W14,593,h2,0.5
W14,594,h1,NA
W14,594,h2,0.5
W14,595,h1,NA
W14,595,h2,0.5
W14,596,h1,NA
W14,596,h2,0.5
W14,597,h1,NA
W14,597,h2,0.5
W14,598,h1,NA
W14,598,h2,0.5
W14,599,h1,NA
W14,599,h2,0.5
W14,600,h1,NA
W14,600,h2,0.5
W14,601,h1,NA
W14,601,h2,0.5
W14,602,h1,NA
W14,602,h2,0.5
W14,603,h1,NA
W14,603,h2,0.5
W14,604,h1,NA
W14,604,h2,0.5
W14,605,h1,NA
W14,605,h2,0.5
W14,606,h1,NA
W14,606,h2,0.5
W14,607,h1,NA
W14,607,h2,0.5
W14,608,h1,NA
W14,608,h2,0.5
W14,609,h1,NA
W14,609,h2,0.5
W14,610,h1,NA
W14,610,h2,0.5
W14,611,h1,NA
W14,611,h2,0.5
W14,612,h1,NA
W14,612,h2,0.5
W14,613,h1,NA
W14,613,h2,0.5
W14,614,h1,NA
W14,614,h2,0.5
W14,615,h1,NA
W14,615,h2,0.5
W14,616,h1,NA
W14,616,h2,0.5
W14,617,h1,NA
W14,617,h2,0.5
W14,618,h1,NA
W14,618,h2,0.5
W14,619,h1,NA
W14,619,h2,0.5
W14,620,h1,NA
W14,620,h2,0.5
W14,621,h1,NA
W14,621,h2,0.5
W14,622,h1,NA
W14,622,h2,0.5
W14,623,h1,NA
W14,623,h2,0.5
W14,624,h1,NA
W14,624,h2,0.5
W14,625,h1,NA
W14,625,h2,0.5
W14,626,h1,NA
W14,626,h2,0.5
W14,627,h1,NA
W14,627,h2,0.5
W14,628,h1,NA
W14,628,h2,0.5
W14,629,h1,NA
W14,629,h2,0.5
W14,630,h1,NA
W14,630,h2,0.5
W14,631,h1,NA
W14,631,h2,0.5
W14,632,h1,NA
W14,632,h2,0.5
W14,633,h1,NA
W14,633,h2,0.5
W14,634,h1,NA
W14,634,h2,0.5
W14,635,h1,NA
W14,635,h2,0.5
W14,636,h1,NA
W14,636,h2,0.5
W14,637,h1,NA
W14,637,h2,0.5
W14,638,h1,NA
W14,638,h2,0.5
W14,639,h1,NA
W14,639,h2,0.5
W14,640,h1,NA
W14,640,h2,0.5
W14,641,h1,NA
W14,641,h2,0.5
W14,642,h1,NA
W14,642,h2,0.5
W14,643,h1,NA
W14,643,h2,0.5
W14,644,h1,NA
W14,644,h2,0.5
W14,645,h1,NA
W14,645,h2,0.5
W14,646,h1,NA
W14,646,h2,0.5
W14,647,h1,NA
W14,647,h2,0.5
W14,648,h1,NA
W14,648,h2,0.5
W14,649,h1,NA
W14,649,h2,0.5
W14,650,h1,NA
W14,650,h2,0.5
W14,651,h1,NA
W14,651,h2,0.5
W14,652,h1,NA
W14,652,h2,0.5
W14,653,h1,NA
W14,653,h2,0.5
W14,654,h1,NA
W14,654,h2,0.5
W14,655,h1,NA
W14,655,h2,0.5
W14,656,h1,NA
W14,656,h2,0.5
W14,657,h1,NA
W14,657,h2,0.5
W14,658,h1,NA
W14,658,h2,0.5
W14,659,h1,NA
W14,659,h2,0.5
W14,660,h1,NA
W14,660,h2,0.5
W14,661,h1,NA
W14,661,h2,0.5
W14,662,h1,NA
W14,662,h2,0.5
W14,663,h1,NA
W14,663,h2,0.5
W14,664,h1,NA
W14,664,h2,0.5
W14,665,h1,NA
W14,665,h2,0.5
W14,666,h1,NA
W14,666,h2,0.5
W14,667,h1,NA
W14,667,h2,0.5
W14,668,h1,NA
W14,668,h2,0.5
W14,669,h1,NA
W14,669,h2,0.5
W14,670,h1,NA
W14,670,h2,0.5
W14,671,h1,NA
W14,671,h2,0.5
W14,672,h1,NA
W14,672,h2,0.5
W14,673,h1,NA
W14,673,h2,0.5
W14,674,h1,NA
W14,674,h2,0.5
W14,675,h1,NA
W14,675,h2,0.5
W14,676,h1,NA
W14,676,h2,0.5
W14,677,h1,NA
W14,677,h2,0.5
W14,678,h1,NA
W14,678,h2,0.5
W14,679,h1,NA
W14,679,h2,0.5
W14,680,h1,NA
W14,680,h2,0.5
W14,681,h1,NA
W14,681,h2,0.5
W14,682,h1,NA
W14,682,h2,0.5
W14,683,h1,NA
W14,683,h2,0.5
W14,684,h1,NA
W14,684,h2,0.5
W14,685,h1,NA
W14,685,h2,0.5
W14,686,h1,NA
W14,686,h2,0.5
W14,687,h1,NA
W14,687,h2,0.5
W14,688,h1,NA
W14,688,h2,0.5
W14,689,h1,NA
W14,689,h2,0.5
W14,690,h1,NA
W14,690,h2,0.5
W14,691,h1,NA
W14,691,h2,0.5
W14,692,h1,NA
W14,692,h2,0.5
W14,693,h1,NA
W14,693,h2,0.5
W14,694,h1,NA
W14,694,h2,0.5
W14,695,h1,NA
W14,695,h2,0.5
W14,696,h1,NA
W14,696,h2,0.5
W14,697,h1,NA
W14,697,h2,0.5
W14,698,h1,NA
W14,698,h2,0.5
W14,699,h1,NA
W14,699,h2,0.5
W14,700,h1,NA
W14,700,h2,0.5
W14,701,h1,NA
W14,701,h2,0.5
W14,702,h1,NA
W14,702,h2,0.5
W14,703,h1,NA
W14,703,h2,0.5
W14,704,h1,NA
W14,704,h2,0.5
W14,705,h1,NA
W14,705,h2,0.5
W14,706,h1,NA
W14,706,h2,0.5
W14,707,h1,NA
W14,707,h2,0.5
W14,708,h1,NA
W14,708,h2,0.5
W14,709,h1,NA
W14,709,h2,0.5
W14,710,h1,NA
W14,710,h2,0.5
W14,711,h1,NA
W14,711,h2,0.5
W14,712,h1,NA
W14,712,h2,0.5
W14,713,h1,NA
W14,713,h2,0.5
W14,714,h1,NA
W14,714,h2,0.5
W14,715,h1,NA
W14,715,h2,0.5
W14,716,h1,NA
W14,716,h2,0.5
W14,717,h1,NA
W14,717,h2,0.5
W14,718,h1,NA
W14,718,h2,0.5
W14,719,h1,NA
W14,719,h2,0.5
W14,720,h1,NA
W14,720,h2,0.5
W14,721,h1,NA
W14,721,h2,0.5
W14,722,h1,NA
W14,722,h2,0.5
W14,723,h1,NA
W14,723,h2,0.5
W14,724,h1,NA
W14,724,h2,0.5
W14,725,h1,NA
W14,725,h2,0.5
W14,726,h1,NA
W14,726,h2,0.5
W14,727,h1,NA
W14,727,h2,0.5
W14,728,h1,NA
W14,728,h2,0.5
W14,729,h1,NA
W14,729,h2,0.5
W14,730,h1,NA
W14,730,h2,0.5
W14,731,h1,NA
W14,731,h2,0.5
W14,732,h1,NA
W14,732,h2,0.5
W14,733,h1,NA
W14,733,h2,0.5
W14,734,h1,NA
W14,734,h2,0.5
W14,735,h1,NA
W14,735,h2,0.5
W14,736,h1,NA
W14,736,h2,0.5
W14,737,h1,NA
W14,737,h2,0.5
W14,738,h1,NA
W14,738,h2,0.5
W14,739,h1,NA
W14,739,h2,0.5
W14,740,h1,NA
W14,740,h2,0.5
W14,741,h1,NA
W14,741,h2,0.5
W14,742,h1,NA
W14,742,h2,0.5
W14,743,h1,NA
W14,743,h2,0.5
W14,744,h1,NA
W14,744,h2,0.5
W14,745,h1,NA
W14,745,h2,0.5
W14,746,h1,NA
W14,746,h2,0.5
W14,747,h1,NA
W14,747,h2,0.5
W14,748,h1,NA
W14,748,h2,0.5
W14,749,h1,NA
W14,749,h2,0.5
W14,750,h1,NA
W14,750,h2,0.5
W14,751,h1,NA
W14,751,h2,0.5
W14,752,h1,NA
W14,752,h2,0.5
W14,753,h1,NA
W14,753,h2,0.5
W14,754,h1,NA
W14,754,h2,0.5
W14,755,h1,NA
W14,755,h2,0.5
W14,756,h1,NA
W14,756,h2,0.5
W14,757,h1,NA
W14,757,h2,0.5
W14,758,h1,NA
W14,758,h2,0.5
W14,759,h1,NA
W14,759,h2,0.5
W14,760,h1,NA
W14,760,h2,0.5
W14,761,h1,NA
W14,761,h2,0.5
W14,762,h1,NA
W14,762,h2,0.5
W14,763,h1,NA
W14,763,h2,0.5
W14,764,h1,NA
W14,764,h2,0.5
W14,765,h1,NA
W14,765,h2,0.5
W14,766,h1,NA
W14,766,h2,0.5
W14,767,h1,NA
W14,767,h2,0.5
W14,768,h1,NA
W14,768,h2,0.5
W14,769,h1,NA
W14,769,h2,0.5
W14,770,h1,NA
W14,770,h2,0.5
W14,771,h1,NA
W14,771,h2,0.5
W14,772,h1,NA
W14,772,h2,0.5
W14,773,h1,NA
W14,773,h2,0.5
W14,774,h1,NA
W14,774,h2,0.5
W14,775,h1,NA
W14,775,h2,0.5
W14,776,h1,NA
W14,776,h2,0.5
W14,777,h1,NA
W14,777,h2,0.5
W14,778,h1,NA
W14,778,h2,0.5
W14,779,h1,NA
W14,779,h2,0.5
W14,780,h1,NA
W14,780,h2,0.5
W14,781,h1,NA
W14,781,h2,0.5
W14,782,h1,NA
W14,782,h2,0.5
W14,783,h1,NA
W14,783,h2,0.5
W14,784,h1,NA
W14,784,h2,0.5
W14,785,h1,NA
W14,785,h2,0.5
W14,786,h1,NA
W14,786,h2,0.5
W14,787,h1,NA
W14,787,h2,0.5
W14,788,h1,NA
W14,788,h2,0.5
W14,789,h1,NA
W14,789,h2,0.5
W14,790,h1,NA
W14,790,h2,0.5
W14,791,h1,NA
W14,791,h2,0.5
W14,792,h1,NA
W14,792,h2,0.5
W14,793,h1,NA
W14,793,h2,0.5
W14,794,h1,NA
W14,794,h2,0.5
W14,795,h1,NA
W14,795,h2,0.5
W14,796,h1,NA
W14,796,h2,0.5
W14,797,h1,NA
W14,797,h2,0.5
W14,798,h1,NA
W14,798,h2,0.5
W14,799,h1,NA
W14,799,h2,0.5
W14,800,h1,NA
W14,800,h2,0.5
W14,801,h1,NA
W14,801,h2,0.5
W14,802,h1,NA
W14,802,h2,0.5
W14,803,h1,NA
W14,803,h2,0.5
W14,804,h1,NA
W14,804,h2,0.5
W14,805,h1,NA
W14,805,h2,0.5
W14,806,h1,NA
W14,806,h2,0.5
W14,807,h1,NA
W14,807,h2,0.5
W14,808,h1,NA
W14,808,h2,0.5
W14,809,h1,NA
W14,809,h2,0.5
W14,810,h1,NA
W14,810,h2,0.5
W14,811,h1,NA
W14,811,h2,0.5
W14,812,h1,NA
W14,812,h2,0.5
W14,813,h1,NA
W14,813,h2,0.5
W14,814,h1,NA
W14,814,h2,0.5
W14,815,h1,NA
W14,815,h2,0.5
W14,816,h1,NA
W14,816,h2,0.5
W14,817,h1,NA
W14,817,h2,0.5
W14,818,h1,NA
W14,818,h2,0.5
W14,819,h1,NA
W14,819,h2,0.5
W14,820,h1,NA
W14,820,h2,0.5
W14,821,h1,NA
W14,821,h2,0.5
W14,822,h1,NA
W14,822,h2,0.5
W14,823,h1,NA
W14,823,h2,0.5
W14,824,h1,NA
W14,824,h2,0.5
W14,825,h1,NA
W14,825,h2,0.5
W14,826,h1,NA
W14,826,h2,0.5
W14,827,h1,NA
W14,827,h2,0.5
W14,828,h1,NA
W14,828,h2,0.5
W14,829,h1,NA
W14,829,h2,0.5
W14,830,h1,NA
W14,830,h2,0.5
W14,831,h1,NA
W14,831,h2,0.5
W14,832,h1,NA
W14,832,h2,0.5
W14,833,h1,NA
W14,833,h2,0.5
W14,834,h1,NA
W14,834,h2,0.5
W14,835,h1,NA
W14,835,h2,0.5
W14,836,h1,NA
W14,836,h2,0.5
W14,837,h1,NA
W14,837,h2,0.5
W14,838,h1,NA
W14,838,h2,0.5
W14,839,h1,NA
W14,839,h2,0.5
W14,840,h1,NA
W14,840,h2,0.5
W14,841,h1,NA
W14,841,h2,0.5
W14,842,h1,NA
W14,842,h2,0.5
W14,843,h1,NA
W14,843,h2,0.5
W14,844,h1,NA
W14,844,h2,0.5
W14,845,h1,NA
W14,845,h2,0.5
W14,846,h1,NA
W14,846,h2,0.5
W14,847,h1,NA
W14,847,h2,0.5
W14,848,h1,NA
W14,848,h2,0.5
W14,849,h1,NA
W14,849,h2,0.5
W14,850,h1,NA
W14,850,h2,0.5
W14,851,h1,NA
W14,851,h2,0.5
W14,852,h1,NA
W14,852,h2,0.5
W14,853,h1,NA
W14,853,h2,0.5
W14,854,h1,NA
W14,854,h2,0.5
W14,855,h1,NA
W14,855,h2,0.5
W14,856,h1,NA
W14,856,h2,0.5
W14,857,h1,NA
W14,857,h2,0.5
W14,858,h1,NA
W14,858,h2,0.5
W14,859,h1,NA
W14,859,h2,0.5
W14,860,h1,NA
W14,860,h2,0.5
W14,861,h1,NA
W14,861,h2,0.5
W14,862,h1,NA
W14,862,h2,0.5
W14,863,h1,NA
W14,863,h2,0.5
W14,864,h1,NA
W14,864,h2,0.5
W14,865,h1,NA
W14,865,h2,0.5
W14,866,h1,NA
W14,866,h2,0.5
W14,867,h1,NA
W14,867,h2,0.5
W14,868,h1,NA
W14,868,h2,0.5
W14,869,h1,NA
W14,869,h2,0.5
W14,870,h1,NA
W14,870,h2,0.5
W14,871,h1,NA
W14,871,h2,0.5
W14,872,h1,NA
W14,872,h2,0.5
W14,873,h1,NA
W14,873,h2,0.5
W14,874,h1,NA
W14,874,h2,0.5
W14,875,h1,NA
W14,875,h2,0.5
W14,876,h1,NA
W14,876,h2,0.5
W14,877,h1,NA
W14,877,h2,0.5
W14,878,h1,NA
W14,878,h2,0.5
W14,879,h1,NA
W14,879,h2,0.5
W14,880,h1,NA
W14,880,h2,0.5
W14,881,h1,NA
W14,881,h2,0.5
W14,882,h1,NA
W14,882,h2,0.5
W14,883,h1,NA
W14,883,h2,0.5
W14,884,h1,NA
W14,884,h2,0.5
W14,885,h1,NA
W14,885,h2,0.5
W14,886,h1,NA
W14,886,h2,0.5
W14,887,h1,NA
W14,887,h2,0.5
W14,888,h1,NA
W14,888,h2,0.5
W14,889,h1,NA
W14,889,h2,0.5
W14,890,h1,NA
W14,890,h2,0.5
W14,891,h1,NA
W14,891,h2,0.5
W14,892,h1,NA
W14,892,h2,0.5
W14,893,h1,NA
W14,893,h2,0.5
W14,894,h1,NA
W14,894,h2,0.5
W14,895,h1,NA
W14,895,h2,0.5
W14,896,h1,NA
W14,896,h2,0.5
W14,897,h1,NA
W14,897,h2,0.5
W14,898,h1,NA
W14,898,h2,0.5
W14,899,h1,NA
W14,899,h2,0.5
W14,900,h1,NA
W14,900,h2,0.5
W14,901,h1,NA
W14,901,h2,0.5
